URL,Price,BOX_TYPE,CASE_DIAMETER,CASE_THICKNESS,CASE_MATERIAL,CASE_SHAPE,CASE_BACK,BAND_MATERIAL,BAND_TYPE,BAND_COLOR,CLASP,DIAL_COLOR,TYPE,CRYSTAL,HANDS,DIAL_MARKERS,SECOND_MARKERS,BEZEL,BEZEL_COLOR,BEZEL_MATERIAL,BRAND,COLLECTION_NAME,GENDER,MODEL,WATCH_LABEL,MOVEMENT,ENGINE,WATER_RESISTANCE,CALENDAR,FUNCTIONS,WATCH_FEATURES,WATCH_STYLE,WARRANTY,JOMASHOP_SKU,DEPARTMENT,CATEGORY,CROWN
https://www.jomashop.com/bedat-no-7-silver-dial-chronograph-black-leather-ladies-watch-778-050-109.html,"$7,950.00",Original Box,29 mm,10 mm,Stainless Steel,Rectangle,Screw Down,Leather,Strap,Black,Deployment,Silver,Analog,Scratch Resistant Sapphire,Luminous,Diamond,,Fixed,Silver-tone,Diamond Set,Bedat,No. 7,Womens,778.050.109,Swiss A.O.S.C.,Quartz,,100 meters / 330 feet,Date display at the 6 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Leather, Stainless Steel, Chronograph, Diamond",Dress,2 Year Jomashop Warranty,Z-NZ6R8,Watches,,Pull / Push
https://www.jomashop.com/invicta-watch-17043.html,$85.99,Original Box,40 mm,13 mm,Stainless Steel,Dodecagon,Transparent,Stainless Steel,Bracelet,Two-tone (Silver-tone and Yellow Gold-plated),Fold Over with Safety Release,Black,Analog,Scratch Resistant Mineral,"Luminous Yellow Gold-tone Mercedes-logo, sword, and Breguet-style shape",Dot,Minute Markers around the outer rim,Uni-directional Rotating,Yellow Gold-plated,Stainless Steel with a Black Top Ring,Invicta,Pro Diver,Mens,17043,Japan Movt,Automatic,SII Caliber NH35A,200 meters / 660 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,With Manufacturers Guarantee,IN17043,Watches,Watches,Screw Down
https://www.jomashop.com/breitling-navitimer-41-automatic-blue-dial-mens-watch-a17329161c1p1.html,"$4,150.00",Original Box,41 mm,11.6 mm,Stainless Steel,Round,Solid,Leather,Strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/audemars-piguet-watch-26381bc-zz-d312cr-01.html,"$255,000.00",Original Box,45 mm,11.7 mm,18kt White Gold,Oval,Skeleton Transparent Exhibition See Through,Alligator Leather,Strap,Blue,Deployment with Push Button Release,Blue Aventurine,Analog,Scratch Resistant Sapphire,Silver-tone,Roman Numeral,,Fixed,18kt White Gold,Diamond Set,Audemars Piguet,Millenary Tourbillon,Mens,26381BC.ZZ.D312CR.01,Swiss Made,Hand Wind,Audemars Piguet Calibre 2940,200 meters / 660 feet,,"Hour, Minute, Tourbillion","Alligator Leather, Analog, Gold, Leather, Diamond, Tourbillon",Luxury,2 Year Jomashop Warranty,AP26381BCZZD312CR01,Watches,Watches,
https://www.jomashop.com/romain-jerome-arraw-6919-grey-dial-mens-watch-1s45l-czcr-8823-pr-asn19.html,"$7,800.00",Original Box,45 mm,14.5 mm,Ceramic,Round,Transparent,Rubber,Strap,Black,Deployment with Push Button Release,Grey,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Arabic Numeral,Minute Markers around the outer rim,Fixed,Grey,Titanium,Romain Jerome,Arraw 6919,Mens,1S45L.CZCR.8823.PR.ASN19,,Automatic,RJ-2180 Mechanical self-winding movement with RJ patented 360° Moon phase mechanism,100 meters / 330 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Ceramic, Gold, Rubber, Titanium, Moon Phase",Luxury,2 Year Jomashop Warranty,Y-A4G88,Watches,,
https://www.jomashop.com/invicta-specialty-quartz-black-dial-ladies-watch-47463.html,$55.00,Original Box,36 mm,10.00 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over push button,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index-Arabic Numeral,Minute Markers around the outer rim,Fixed Fluted,Silver-tone,Stainless Steel,Invicta,Specialty,Womens,47463,Japan Movt,Quartz,Hattori Caliber PC21,50 meters / 165 feet,,"Hour, Minute, Second","Stainless Steel, Analog",Casual,With Manufacturer's Guarantee,IN47463,Watches,,Pull / Push
https://www.jomashop.com/paul-picot-yachtmanclub-black-dial-mens-watch-p1251nj-sg-3614cm001.html,"$1,560.00",Original Box,43 mm,12.7 mm,Stainless Steel,Round,Solid,Rubber,Strap,Yellow,Tang,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Black,Stainless Steel,Paul Picot,Yachtmanclub,Mens,P1251NJ.SG.3614CM001,Swiss Made,Automatic,Calibre PP 1700,200 meters / 660 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Rubber, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A4FZ8,Watches,,
https://www.jomashop.com/paul-picot-yachtmanclub-black-dial-mens-watch-p1251n-nb-3614cm001.html,"$1,599.99",Original Box,43 mm,12.7 mm,Stainless Steel,Round,Solid,Rubber,Strap,Black,Tang,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Black,Stainless Steel,Paul Picot,Yachtmanclub,Mens,P1251N.NB.3614CM001,Swiss Made,Automatic,Calibre PP 1700,200 meters / 660 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Rubber, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A4FZD,Watches,,
https://www.jomashop.com/paul-picot-yachtmanclub-black-dial-mens-watch-p1251n-nbl-3614cm001.html,"$1,599.99",Original Box,43 mm,12.7 mm,Stainless Steel,Round,Solid,Rubber,Strap,Black,Tang,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Black,Stainless Steel,Paul Picot,Yachtmanclub,Mens,P1251N.NBL.3614CM001,Swiss Made,Automatic,Calibre PP 1700,200 meters / 660 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Rubber, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A4FZ9,Watches,,
https://www.jomashop.com/glashutte-pavonina-diamond-black-dial-ladies-watch-1-03-01-28-05-30.html,"$7,050.00",Original Box,31 mm,,18kt Rose Gold,Cushion,Solid,Crocodile Leather,Strap,Black,,Black,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Diamond,,Fixed,Rose Gold-tone,18kt Rose Gold,Glashutte Original,Pavonina,Womens,1-03-01-28-05-30,Made in Germany,Quartz,Glashutte Calibre 03-01,50 meters / 165 feet,Date display at the 6 o'clock position,"Date, Hour, Minute","Analog, Gold, Leather, Diamond",Luxury,2 Year Jomashop Warranty,GLSH10301280530,Watches,,
https://www.jomashop.com/romain-jerome-titanic-brown-dial-mens-watch-rj-ti-au-303-20.html,"$4,124.99",Original Box,46 mm,14.5 mm,Stainless Steel,Round,Solid,Rubber,Strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/preowned-3-a-lange-sohne-1815-annual-calendar-silver-dial-mens-watch-238-026.html,"$40,455.00",,40 mm,10.1 mm,18kt White Gold,Round,Transparent,Leather,Strap,Black,Tang,Silver,Analog,Scratch Resistant Sapphire,Blue Alpha-style,Arabic Numeral,Minute Markers around the outer rim,Fixed,,18kt White Gold,A. Lange & Sohne,1815 Annual Calendar,Mens,238.026,Made in Germany,Hand Wind,A. Lange & Sohne Calibre L051.3,30 meters / 100 feet,Annual Calendar,"Annual Calendar, Moon Phase, Month, Date, Day, Hour, Minute, Second, Power Reserve Indicator","Analog, Annual Calendar, Power Reserve Indicator, Month, Gold, Leather, Moon Phase",Luxury,1 Year Jomashop Warranty,PRE-P-LNS78657,Watches,Watches,Pull / Push
https://www.jomashop.com/hublot-watch-411-ci-1170-rx.html,"$16,750.00",Original Box,45 mm,15.85 mm,Microblasted Ceramic,Round,Transparent,Rubber,Strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/romain-jerome-moon-dust-orange-dial-mens-watch-rj-md-au-901-20.html,"$4,404.99",Original Box,46 mm,16.5 mm,Stainless Steel,Round,Solid,Rubber,Strap,Black,Tang,Orange,Analog,Scratch Resistant Sapphire,Black,,,Fixed,Black,Stainless Steel,Romain Jerome,Moon Dust,Mens,RJ.MD.AU.901.20,,Automatic,Romain Jerome Calibre RJ2901,30 meters / 100 feet,,"Hour, Minute, Second","Analog, Rubber, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A4EMR,Watches,Watches,Pull / Push
https://www.jomashop.com/preowned-1-franck-muller-master-of-complication-diamond-dial-mens-watch-4200-qz-r-d3-cd.html,"$24,432.00",,42 mm,,18kt Rose Gold,Round,Solid,Leather,Strap,Black,Buckle,Diamond,Analog,Scratch Resistant Sapphire,Black,Roman Numeral,,Fixed,Rose Gold-tone,Diamond Set 18kt Rose Gold,Franck Muller,Master Of Complication,Mens,4200 QZ R D3 CD,Swiss Made,Quartz,,,,"Hour, Minute","Diamond, Leather, Gold, Analog",Dress,1 Year Jomashop Warranty,PRE-P-FM83739,Watches,,
https://www.jomashop.com/preowned-1-dior-la-d-de-dior-orange-dial-ladies-watch-cd040110a022.html,"$1,069.99",,19 mm,7 mm,Stainless Steel,Round,Solid,Leather (Double Wrap),Strap,Orange,Tang,Orange,Analog,Scratch Resistant Sapphire,Silver-tone,,No Markers,Fixed,,Stainless Steel,Dior,La D De Dior,Womens,CD040110A022,,Quartz,,30 meters / 100 feet,,"Hour, Minute","Analog, Leather, Stainless Steel",Luxury,1 Year Jomashop Warranty,PRE-P-CD81981,Watches,,Pull / Push
https://www.jomashop.com/invicta-s1-rally-chronograph-date-quartz-black-dial-mens-watch-46007.html,$158.99,Original Box,48 mm,17 mm,Stainless Steel,Tonneau,Solid,Mesh and Stainless Steel,Bracelet,Silver-tone,Hook Buckle,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index-Arabic Numeral,Tachymeter Scale around the outer rim,Fixed,Silver-tone,Stainless Steel,Invicta,S1 Rally,Mens,46007,Swiss Movt,Quartz,Ronda Caliber Z60 FE,100 meters / 330 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, Day, Hour, Minute, Second","Analog, Stainless Steel, Chronograph",Sport,With Manufacturer's Guarantee,IN46007,Watches,Watches,Pull / Push
https://www.jomashop.com/preowned-1-harry-winston-premier-excenter-timezone-gmt-grey-dial-mens-watch-prnatz41rr002.html,"$16,477.00",,41 mm,10.9 mm,18kt Rose Gold,Round,Transparent,Leather,Strap,Brown,Deployant Buckle,Grey,Analog,Scratch Resistant Sapphire,18kt Rose Gold,"Arabic Numeral, Index",,Fixed,Rose Gold-tone,18kt Rose Gold,Harry Winston,Premier Excenter Timezone,Mens,PRNATZ41RR002,Swiss Made,Hand Wind,Harry Winston Calibre HW1013,30 meters / 100 feet,Date display at the 7 o'clock position,"Retrograde, Date, GMT, Second Time Zone, Hour, Minute, Day/Night Indicator","Alligator Leather, Analog, GMT, Retrograde, Day/Night Indicator, Gold, Leather, Time Zone",Luxury,1 Year Jomashop Warranty,PRE-P-HW78480,Watches,Watches,Pull / Push
https://www.jomashop.com/trematic-ac-14-white-dial-mens-watch-1412122.html,$604.00,Original Box,39 mm,12 mm,Stainless Steel,Round,Solid,Vegan Leather,Strap,Brown,,White,Analog,Scratch Resistant Sapphire,Silver-tone,Arabic Numeral & Index,Minute Markers around the outer rim,,Black,Tungsten,Trematic,Ac 14,Mens,1412122,Swiss Made,Automatic,Sellita Caliber SW 200,200 meters / 660 feet,,"Hour, Minute, Second","Analog, Leather, Stainless Steel",Luxury,,Y-A4DWE,Watches,Watches,Screw Down
https://www.jomashop.com/trematic-ac-14-silver-tone-dial-mens-watch-1413121r.html,$604.00,Original Box,39 mm,12 mm,Stainless Steel,Round,Solid,Vegan Leather,Strap,Black,,Silver-tone,Analog,Scratch Resistant Sapphire,Silver-tone,Arabic Numeral & Index,Minute Markers around the outer rim,,Silver-tone,Tungsten,Trematic,Ac 14,Mens,1413121R,Swiss Made,Automatic,Sellita Caliber SW 200,200 meters / 660 feet,,"Hour, Minute, Second","Analog, Leather, Stainless Steel",Luxury,,Y-A4DW4,Watches,Watches,Screw Down
https://www.jomashop.com/omega-watches.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/preowned-1-jaeger-lecoultre-master-control-beige-dial-mens-watch-q1612520.html,"$22,159.00",,,,,,,,,,,,,,,,,,,,Jaeger LeCoultre,Master Control,Mens,Q1612520,Swiss Made,Hand Wind,Jaeger LeCoultre Calibre JLC 876-440B,,,,,,,,,,
https://www.jomashop.com/trematic-ac-14-black-dial-mens-watch-1411121.html,$604.00,Original Box,39 mm,12 mm,Stainless Steel,Round,Solid,Vegan Leather,Strap,Black,,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Arabic Numeral & Index,Minute Markers around the outer rim,,Black,Tungsten,Trematic,Ac 14,Mens,1411121,Swiss Made,Automatic,Sellita Caliber SW 200,200 meters / 660 feet,,"Hour, Minute, Second","Analog, Leather, Stainless Steel",Luxury,,Y-A4DWM,Watches,Watches,Screw Down
https://www.jomashop.com/trematic-ac-14-white-dial-mens-watch-1412121r.html,$604.00,Original Box,39 mm,12 mm,Stainless Steel,Round,Solid,Vegan Leather,Strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/preowned-3-harry-winston-ocean-dual-time-black-opaline-dial-mens-watch-oceatz44zz007.html,"$13,250.00",,44 mm,,Zalium,Round,Transparent,Rubber,Strap,Black,,Black Opaline,Analog,Scratch Resistant Sapphire,Black,Arabic Numeral,,Fixed,Black DLC Coated,,Harry Winston,Ocean Dual Time,Mens,OCEATZ44ZZ007,Swiss Made,Automatic,Harry Winston Calibre HW1001,100 meters / 330 feet,,"Hour, Minute, Second Time Zone, Two Day/Night Indicators, Power Indicator, Date","Analog, Day/Night Indicator, Power Reserve Indicator, Rubber, Time Zone",Luxury,1 Year Jomashop Warranty,PRE-P-HW77571,Watches,Watches,
https://www.jomashop.com/preowned-1-harry-winston-ocean-diver-chronograph-black-and-silver-dial-mens-watch-oceach44rz005.html,"$26,500.00",,44 mm,,18kt Rose Gold and Zalium,Round,Solid,Rubber,Strap,Black,Tang,Black and Silver,Analog,Scratch Resistant Sapphire,Luminous Rose Gold-tone,Index,Arabic Numeral appears at the 12 o'clock position. Minute Markers around the outer rim,Uni-directional Rotating,Rose Gold-tone,,Harry Winston,Ocean Diver,Mens,OCEACH44RZ005,Swiss Made,Automatic,,200 meters / 660 feet,Date display at the 6 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Gold, Rubber, Chronograph",Dive,1 Year Jomashop Warranty,PRE-P-HW77520,Watches,Watches,
https://www.jomashop.com/pre-owned-bvlgari-bvlgari-bvlgari-automatic-silver-dial-mens-watch-103652.html,"$3,188.00",,41 mm,,Stainless Steel,Round,,Stainless Steel,Bracelet,Silver-tone,Fold Over,Silver-tone,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Bvlgari,Bvlgari Bvlgari,Mens,103652,Swiss Made,Automatic,Bvlgari Calibre BVL 191 Solotempo,50 meters / 165 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Stainless Steel",Luxury,1 Year Jomashop Warranty,PRE-P-BVL77352,Watches,Watches,Pull / Push
https://www.jomashop.com/audemars-piguet-royal-oak-concept-split-second-chronograph-gmt-lar-black-dial-mens-watch-26650ti-oo-d013ca-01.html,"$215,900.00",Original Box,43 mm,17.4 mm,Titanium,Round,Transparent See Through,Rubber,Strap,Black,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Grey,Titanium,Audemars Piguet,Royal Oak Concept,Mens,26650TI.OO.D013CA.01,Swiss Made,Automatic,Audemars Piguet Calibre 4407,50 meters / 165 feet,Date display at the 12 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, GMT, Rubber, Titanium, Chronograph",Luxury,2 Year Jomashop Warranty,AP26650TIOOD013CA01,Watches,,Screw Down
https://www.jomashop.com/invicta-ii-mens-watch-1328.html,$69.99,Original Box,45 mm,13 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Gunmetal Ion-plated,Fold Over with Safety Release,Black,Analog,Flame Fusion,Luminous,Arabic Numeral,Minute Markers. Tachymeter Markers around the outer rim,Uni-directional Rotating,Gunmetal Ion-plated,,Invicta,II Collection,Mens,1328,Japan Movt,Quartz,Hattori Caliber VD53,100 meters / 330 feet,Date display at the 4 o'clock position,"Chronograph, Date, Hour, Minute, Second, Tachymeter","Analog, Stainless Steel, Chronograph",Casual,With Manufacturers Guarantee,IN1328,Watches,Watches,Pull / Push
https://www.jomashop.com/romain-jerome-titanic-a-la-grande-grey-dial-mens-watch-rj-tg-au-403-10.html,"$4,124.99",Original Box,46 mm,14.5 mm,Stainless Steel,Round,Solid,Rubber,Strap,Black,Tang,Grey,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Arabic Numeral,,Fixed,Brown,Stainless Steel,Romain Jerome,Titanic A La Grande,Mens,RJ.TG.AU.403.10,,Automatic,"RJ2001 - Mechanical self-winding movement - 28,800 vph",30 meters / 100 feet,,"Hour, Minute","Analog, Gold, Rubber, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A4DHA,Watches,Watches,Pull / Push
https://www.jomashop.com/longines-la-grande-gold-tone-dial-unisex-watch-l4-755-2-32-7.html,$900.00,Original Box,36 mm,,Stainless Steel,Round,,Stainless Steel,Bracelet,Two-tone,Fold Over with Safety Release,Gold-tone,Analog,Scratch Resistant Sapphire,Black,Index,,Fixed,Yellow Gold-tone,Stainless Steel,Longines,La Grande,Unisex,L4.755.2.32.7,Swiss Made,Quartz,Longines Calibre L420,30 meters / 100 feet,,"Hour, Minute","Analog, Gold, Stainless Steel",Luxury,2 Year Jomashop Warranty,LNG47552327,Watches,Watches,
https://www.jomashop.com/invicta-nfl-los-angeles-rams-chronograph-gmt-quartz-black-dial-mens-watch-44988.html,$118.99,Original Box,40 mm,,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,,,Stainless Steel,Invicta,NFL,Mens,44988,Japan Movt,Quartz,Hattori Caliber VD53,200 meters / 660 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, GMT, Second Time Zone, Hour, Minute, Second","Analog, GMT, Stainless Steel, Chronograph, Time Zone",Casual,With Manufacturer's Guarantee,IN44988,Watches,Watches,Pull / Push
https://www.jomashop.com/glashutte-original-panomaticcentral-xl-automatic-silver-dial-ladies-watch-100-03-21-14-05.html,"$11,850.00",Original Box,42 mm,11.6 mm,18kt White Gold,Round,Transparent See Through,Crocodile Leather,Strap,Brown,Deployant Buckle,Silver,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Index-Arabic Numeral,,Fixed,Silver-tone,Stainless Steel,Glashutte Original,PanoMaticCentral XL,Womens,100-03-21-14-05,Made in Germany,Automatic,Glashutte Calibre 100-03,30 meters / 100 feet,Date display at the 4 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Leather, Stainless Steel",Sport,2 Year Jomashop Warranty,GLSH100-03-21-14-05,Watches,Watches,Pull / Push
https://www.jomashop.com/invicta-nfl-las-vegas-raiders-chronograph-gmt-quartz-black-dial-mens-watch-44983.html,$118.99,Original Box,40 mm,,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,,,Stainless Steel,Invicta,NFL,Mens,44983,Japan Movt,Quartz,Hattori Caliber VD53,200 meters / 660 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, GMT, Second Time Zone, Hour, Minute, Second","Analog, GMT, Stainless Steel, Chronograph, Time Zone",Casual,With Manufacturer's Guarantee,IN44983,Watches,Watches,Pull / Push
https://www.jomashop.com/romain-jerome-moon-dust-black-dial-mens-watch-rj-md-au-103-20.html,"$4,404.99",Original Box,46 mm,16.5 mm,Stainless Steel,Round,Solid,Rubber,Strap,Black,Tang,Black,Analog,Scratch Resistant Sapphire,Gold-tone,,,Fixed,Black,Carbon Fiber,Romain Jerome,Moon Dust,Mens,RJ.MD.AU.103.20,,Automatic,"RJ2901 – Mechanical self-winding movement, 28'800 vph",30 meters / 100 feet,,"Hour, Minute, Second","Analog, Gold, Rubber, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A4DGU,Watches,Watches,Pull / Push
https://www.jomashop.com/corum-watch-082-952-85-0088-pn31.html,"$8,250.00",Original Box,40 mm,11.8 mm,18kt Rose Gold,Dodecagon,,Crocodile Leather,Strap,,Fold Over,Rose,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Roman Numeral,Minute Markers around the outer rim,Fixed,,66 Diamonds 0.92 ct.,Corum,Admirals Cup Competition,Womens,082.952.85/0088 PN31,Swiss Made,Automatic,Corum Calibre CO 082,50 meters / 165 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Leather",Luxury,2 Year Jomashop Warranty,CM082952850088PN31,Watches,Watches,
https://www.jomashop.com/romain-jerome-titanic-blue-dial-mens-watch-rjtiau-503-20.html,"$4,124.99",Original Box,46 mm,15 mm,Stainless Steel,Round,Solid,Rubber,Strap,Black,Deployment with Push Button Release,Blue,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Arabic Numeral,,Fixed,Brown,Stainless Steel,Romain Jerome,Titanic,Mens,RJTIAU.503.20,Swiss Made,Automatic,Romain Jerome Calibre RJ2901,30 meters / 100 feet,,"Hour, Minute, Second","Analog, Gold, Rubber, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A43WH,Watches,Watches,Pull / Push
https://www.jomashop.com/invicta-s1-rally-chronograph-gmt-date-quartz-red-dial-mens-watch-45483.html,$146.67,Original Box,47 mm,16.5 mm,Stainless Steel,Tonneau,Solid,Silicone,Strap,Red,Buckle,Red,Analog,Flame Fusion,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Red,Stainless Steel,Invicta,S1 Rally,Mens,45483,Japan Movt,Quartz,Hattori Caliber VD53,30 meters / 100 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, GMT, Second Time Zone, Hour, Minute, Second","Analog, GMT, Stainless Steel, Chronograph, Time Zone",Sport,With Manufacturer's Guarantee,IN45483,Watches,Watches,Pull / Push
https://www.jomashop.com/preowned-1-omega-de-ville-prestige-co-axial-white-mother-of-pearl-dial-ladies-watch-424-20-33-20-05-001.html,"$4,006.00",,32 mm,9 mm,Stainless Steel,Round,Solid,Stainless Steel with 18kt Yellow Gold Links,Bracelet,,Fold Over with Push Button Release,White Mother of Pearl,Analog,Scratch Resistant Sapphire,Yellow Gold-tone Dauphine-style,Index,"Roman Numerals mark the 3, 6, 9 and 12 o'clock positions",Fixed,,18kt Yellow Gold,Omega,De Ville Prestige Co-Axial,Womens,424.20.33.20.05.001,Swiss Made,Automatic,Omega Calibre 2500,30 meters / 100 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second, Co-Axial Escapement, Chronometer","Stainless Steel, Gold, Analog, Chronometer",Luxury,1 Year Jomashop Warranty,PRE-P-OM72675,Watches,Watches,Pull / Push
https://www.jomashop.com/invicta-nfl-pittsburgh-steelers-chronograph-gmt-quartz-black-dial-mens-watch-44982.html,$118.99,Original Box,40 mm,,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,,,Stainless Steel,Invicta,NFL,Mens,44982,Japan Movt,Quartz,Hattori Caliber VD53,200 meters / 660 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, GMT, Second Time Zone, Hour, Minute, Second","Analog, GMT, Stainless Steel, Chronograph, Time Zone",Casual,With Manufacturer's Guarantee,IN44982,Watches,Watches,Pull / Push
https://www.jomashop.com/romain-jerome-titanic-green-dial-mens-watch-rjtiau-603-20.html,"$4,124.99",Original Box,46 mm,15 mm,Stainless Steel,Round,Solid,Rubber,Strap,Black,Deployment with Push Button Release,Green,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Arabic Numeral,,Fixed,Brown,Stainless Steel,Romain Jerome,Titanic,Mens,RJTIAU.603.20,Swiss Made,Automatic,Romain Jerome Calibre RJ2901,30 meters / 100 feet,,"Hour, Minute, Second","Analog, Gold, Rubber, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A43WE,Watches,Watches,Pull / Push
https://www.jomashop.com/revue-thommen-diver-black-dial-mens-watch-17571-2675.html,$700.00,Original Box,42 mm,13 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Black,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Blue,Index,Minute Markers around the outer rim,Uni-directional Rotating,Black,Stainless Steel,Revue Thommen,Diver,Mens,17571.2675,Swiss Made,Automatic,Sellita Caliber SW200,300 meters / 1000 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A45JX,Watches,Watches,Screw Down
https://www.jomashop.com/romain-jerome-titanic-black-dial-mens-watch-rj-ti-au-101-10.html,"$4,124.99",Original Box,46 mm,14.5 mm,Stainless Steel,Round,Solid,Rubber,Strap,Black,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Arabic Numeral,,Fixed,Brown,,Romain Jerome,Titanic,Mens,RJ.TI.AU.101.10,Swiss Made,Automatic,Romain Jerome calibre C22RJ51,30 meters / 100 feet,,"Hour, Minute, Second","Analog, Rubber, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-A3Y53,Watches,Watches,Pull / Push
https://www.jomashop.com/invicta-nfl-new-york-giants-automatic-date-dive-blue-dial-mens-watch-45028.html,$154.32,Original Box,47 mm,,Stainless Steel,Round,Transparent See Through,Stainless Steel,Bracelet,Silver-tone,Fold over safety,Dark Blue,Analog,Scratch Resistant Mineral,Silver-tone Mercedes-logo and Breguet-style shape,Index,Minute Markers around the outer rim,Uni-directional Rotating,Two-tone (Dark Blue and Red),Stainless Steel,Invicta,NFL,Mens,45028,Japan Movt,Automatic,SII Caliber NH35A,300 meters / 1000 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Stainless Steel",Dive,With Manufacturer's Guarantee,IN45028,Watches,Watches,Screw Down
https://www.jomashop.com/preowned-3-hublot-big-bang-unico-titanium-chronograph-skeleton-dial-mens-watch-411-nx-1170-rx.html,"$10,795.00",,45 mm,,Titanium,Round,Transparent Sapphire,Rubber,Strap,Black,Deployment,Skeleton,Analog,Anti-reflective Sapphire,Luminous Silver-tone,Alternating Index and Arabic Numeral,Minute Markers around the outer rim,Fixed,Silver-tone,Titanium,Hublot,Big Bang Unico Titanium,Mens,411.NX.1170.RX,Swiss Made,Automatic,Hublot Calibre HUB1242,100 meters / 330 feet,Date display at the 3 o'clock position,"Chronograph, Flyback, Column Wheel, Date, Hour, Minute, Second","Analog, Flyback, Rubber, Titanium, Chronograph",Luxury,1 Year Jomashop Warranty,PRE-P-HB69528,Watches,Watches,Screw Down
